3	The director Mark Pellington terrific job conjuring sinister menacing atmosphere unfortunately story gives flashing red lights rattling noise bump head
4	Heartwarming relies forced air Petter Næss delicate clever direction wonderful imaginative script Axel Hellstenius
3	Makes case strong education good teachers valuable way help increase average student self esteem strictly knowledge imparted
3	Steers refreshingly clear usual cliches
4	Home Movie sweet treasure worth time
4	Highly recommended viewing courage ideas technical proficiency great acting
3	The movie thesis elegant technology masses surprisingly refreshing
4	Scott delivers terrific performance fascinating portrait modern Lothario
3	Wallace smart vary pitch movie balancing deafening battle scenes quieter domestic scenes women home receiving War Department telegrams
4	Combines sharp comedy old fashioned monster movie atmospherics genuine heart create film merely kicking undead dealing regret ultimately finding redemption
3	While films days film plaguing human spirit relentlessly globalizing world
3	Marshall puts suspenseful spin standard horror flick formula
1	As lively account Seinfeld deadpan
3	Though Lan Yu lacks sense dramatic urgency film makes pleasing verisimilitude
3	You leave theater questions answers darned toes wo n't tapping
3	Take 12-year old boy picture slave year
2	But movie inhuman monster human
2	At times THE GUYS taps powerful emotions kind material effective stage
0	It motion picture utterly static picture
3	What makes worth watching Quaid performance
3	Soderbergh skims fat 1972 film
2	What left rich stew longing
4	It brilliant surfing photography bringing right inside massive waves lifts Blue Crush summer pleasurable movies
3	More Taiwanese auteur Tsai Ming liang good news fallen sweet melancholy spell unique director previous films
3	Hatfield Hicks oddest couples sense movie study gambles publishing world offering case study exists apart movie political ramifications
4	Best Garcia perfectly portrays desperation insecure man
3	The filmmakers try balance pointed incisive satire unabashed sweetness results bracing baffling unexpected ways touching
3	A sobering powerful documentary severe kind personal loss rejection mother
2	Often overwrought times positively irritating film turns engrossing thriller spite
4	Humorous heartfelt Douglas McGrath version Nicholas Nickleby left feeling refreshed hopeful
4	Not movies kind impact days
4	A poignant lyricism runs Balzac Little Chinese Seamstress transforms story love culture cinematic poem
2	This SO De Palma
3	If love like
2	If n't skip review
3	Rouge superficial midlife crisis need stay touch skin 18 80
3	The moral shrapnel mental shellshock linger long film ended
3	Unfolds series achronological vignettes cumulative effect chilling
3	The movie enters realm non porn films venture comes darkly funny energetic surprisingly gentle
3	Although subject matter close recent national events film works superior cast characters
3	It going bag popcorn definitely gives chew
4	Huppert Girardot performances exceptional honesty
4	It rare quality able creep living hell
2	A cautionary tale grandiosity college student sees impervious fall
3	An infinitely wittier version Home Alone formula
2	Feardotcom thrills cheap work
4	Hayek throws dream Hispanic role teeth clenching gusto strikes potent chemistry Molina gradually makes believe Kahlo
4	Mr. Deeds comedy goes silly best way
2	You love Safe Conduct Laissez Passer subtitled French movie 170 minutes long
1	You hate reason
3	With We Were Soldiers Hollywood makes valiant attempt tell story Vietnam War pathology set
1	Moore like progressive bull china shop provocateur crashing ideas special interest groups slaps brand liberalism
2	Broomfield reveals ironic manifestation institutionalized slavery ties black owned record label white empowered police force
4	At hour Home Movie leave wanting mention leaving laughs smile face
2	Stuart poor persona needs bunch Snowball cynicism cut sugar coating
3	But falcon arrives skies Manhattan adventure red alert
4	There greatness
3	Boasts funny dialogue sharp characterizations mildly amusing
4	Director Juan Jose Campanella turned Argentine retread Iris American Beauty instead pulls little film creates beautiful films
4	If love music I hard imagine having fun watching documentary
3	Nakata technique imply terror suggestion overuse special effects
4	13 Conversations About One Thing intelligent flick examines different ideas happiness guilt intriguing bit storytelling
3	Satin Rouge new inventive journey encouraging dimensional average middle aged woman experience self discovery handled sensitivity
1	Though important political documentary case Kissinger tried war criminal
3	Cannon confidence laid good spirits drumming routines film saving graces
3	In understanding funny way tells story restatement validated changing composition nation
4	She real laughs
4	A fiercely clever subtle film capturing precarious balance extravagant confidence exiled aristocracy cruel earnestness victorious revolutionaries
2	OK arthouse
2	The power script performances come damned thing n't moral hackles
3	The movie far disappointing offering original courtroom movies nifty twists crucial genre rate performance billed star Bruce Willis
4	About Schmidt undoubtedly finest films year
4	If deeply touched movie check pulse
3	The charm Revolution OS way introduces new fervently held ideas fanciful thinkers
1	Until final minutes perceptive study families crisis girls friendship severely tested bad luck immaturity
4	Offers flash rock videos fused solid performances eerie atmosphere
3	Filmmakers Dana Janklowicz Mann Amir Mann area headed east Far East retelling historically significant personal episode detailing international city welcomed tens thousands German Jewish refugees world democracie
3	For problems The Lady Duke surprisingly manages grow boring proves Rohmer sense audience
3	An edifying glimpse wit revolutionary spirit performers era
3	Craig Bartlett director Tuck Tucker commended illustrating merits fighting hard matters
3	The film saved n't kids cute sentimentality warmth n't faked stately sense composition
4	This year best films
3	A fleet footed pleasingly upbeat family diversion
3	Sorvino delightful central role
3	She nearly glows enthusiasm sensuality conniving wit
4	It immensely ambitious different amazingly successful terms trying
4	The story gets rolling short great
4	Great performances stylish cinematography gritty feel help Gangster No 1 worthwhile moviegoing experience
3	Mr. Deeds suitable summer entertainment offers escapism requiring great deal thought
3	It ambitious film ambitious films problems
3	But gon na like movie
3	Chaiken ably balances real time rhythms propulsive incident
4	This extraordinary film Japanese feels universal
4	In summer overrun movies dominated CGI aliens super heroes revigorates mind feature concentrates people project script characters hold sway
3	There watching squad psychopathic underdogs whale tar unsuspecting lawmen reaches time distance
4	A funny touching film gorgeously acted British cast rival Gosford Park
3	There satisfying summer event movies spy thriller like The Bourne Identity packed intelligence action
2	I m generally fan vegetables batch pretty cute
2	Qutting flawed film sincere
4	Beautifully crafted engaging filmmaking attract upscale audiences hungry quality nostalgic twisty yarn guessing
4	A thoughtful surprisingly affecting portrait screwed man dared mess powerful people seen eyes idealistic kid chooses champion ultimately losing cause
4	A cultural wildcard experience wacky different unusual nutty
1	Daughter From Danang reveals efforts closure open new wounds
1	It n't flinch unsettling prognosis legacy war kind perpetual pain
4	For footage new thriller proves director M. Night Shyamalan weave eerie spell Mel Gibson gasp shudder tremble losing machismo
1	This easy film
3	But art heart necessary
3	A good film sits place masterpiece
4	spellbinding fun deliciously exploitative
2	It Jagger bone dry mournfully brittle delivery gives film bittersweet bite
4	Impossible sound film heart embracing Monty accepts nasty behavior severe flaws human condition
4	Despite predictable parent vs. child coming age theme class natural acting look real Americans charmer
3	One smarter offerings horror genre produced recent memory far tamer advertised
4	One recent memory thoughtful films art ethics cost moral compromise
1	film n't sustain initial promise jarring new agey tone creeping second half
2	Blade II estrogen free movies want leave date gon na feel like owe big time
2	The message unlikely link conquer kinds obstacles nature man
4	Many parent teen preteen kid bond watching A Walk To Remember
3	So young romantics date
3	All leather pants augmented boobs Hawn hilarious tries resuscitate fun loving libertine lost inside conservative handbag clutching Sarandon
2	The members manage pronounce KOK exactly think giving cast ample opportunity use term possible
3	It Beavis Butthead elicit chuckle
2	While gentle affecting melodrama luvvies raptures far slight introspective appeal wider niche audience
3	Chicago offers colorful eye candy including spectacle Gere dancing shoes hoofing crooning best
2	A difficult worthy film bites chew linking massacre Armenians 1915 difficult relationships present
3	By large Mr. Kilmer movie strongest performance The Doors
3	Some ravaging gut wrenching frightening war scenes Saving Private Ryan recreated John Woo little known story Native Americans role second great war
3	A charming slight comedy
3	Henry Bean thoughtful screenplay provides easy answers offers compelling investigation faith versus intellect
3	A great cast wonderful confusing flashback movie growing dysfunctional family
3	Playing role Bergmanesque intensity Bisset convincing radiant
4	A smart provocative drama nearly impossible It gets skin man know evil monstrous lunatic
3	An alternately fascinating frustrating documentary
4	Griffin Co. manage spectacularly outrageous
4	Nair cast large Altman esque deftly spins multiple stories vibrant intoxicating fashion
2	The movie plays cartoon obvious strength snazziness neglecting conspicuous writing strength
3	Poignant Japanese epic adolescent anomie heartbreak
3	We ve seen form director Hoffman great help Kevin Kline makes care latest reincarnation world greatest teacher
2	Secretary movie fetishism
2	It movie passion
3	Even common knowledge Park founding partner Yong Kang lost Kozmo end n't help caught thrill company astonishing growth
3	Although viewers able stomach tongue cheek weirdness found cult favorite enjoy lifetime
4	What easily cold calculated exercise postmodern pastiche winds powerful deeply moving example melodramatic moviemaking
4	A delightful surprise despite backstage drama movie tells stories work charming moving funny looks professional
4	The IMAX screen enhances personal touch manual animation
3	Does impressive job relating complicated history war filling background
4	It Anakin lustrous polished visuals rich color creativity course special effect
0	Lacks inspiration original bloated plot stretches running time 10 minutes past child interest adult patience
3	But things charming
4	It funny touching dramatically forceful beautifully shot
3	Its rawness vitality considerable punch
4	A live wire film loses ability shock amaze
4	The year greatest adventure Jackson limited enthusiastic adaptation literature literal killing soul feat thinking person bound appreciate
3	It fairly solid mention edited certainly n't feel like film strays past half mark
4	Brims passion words eccentric accident prone characters crazy things people going crazy life
3	It secondary American Psycho claws inside stay couple hours
3	The Hours delicately crafted film impressive achievement spite river sadness pours frame
4	Fudges fact fancy confidence feel seeing purer real thing
3	This unusual food thought cinema entertaining instructive
3	With expressive face reminiscent Gong Li vivid personality like Zhang Ziyi Dong stakes emotional heart Happy
3	Nohe documentary event sympathetic gullible He n't blind silliness captures moments spontaneous creativity authentic co operative interaction
2	It cutting witty true glory days Weekend Two Three Things I Know About Her engaged filmmaking today cognizant cultural moral issues involved process
4	Secret Ballot funny puzzling movie ambiguous engaging oddly moving
3	Although devoid objectivity nostalgic comments middle aged participants Dogtown Z Boys compelling story tell
2	It got pretentious eye rolling moments n't entirely grab stuff like
4	Birthday Girl walks tricky tightrope wickedly funny plain wicked
4	The enjoyable Undercover Brother zany mix Saturday Night Live style parody 70s Blaxploitation films goofball action comedy gone wild dishes ton laughs enjoy
4	Brings irresistible blend warmth humor consistent embracing humanity face life harshness
3	Jackson watchable
2	To degree ivans xtc
3	works thanks Huston revelatory performance
3	A wild ride movie keeps throwing fastballs
3	Confessions doubt memorable directorial debut King Hunk
2	Weird vulgar comedy definitely acquired taste
2	A.
2	cynical look teenage boys best teenagers
3	The film good viewing alternative young women
4	Australian filmmaker David Flatman uses huge screen format old fashioned nature film educates viewers words pictures entertaining
4	A dazzling dream documentary
3	A guessing plot affectionate screwed characters
3	Brave sweetly rendered love story
3	The film proves unrelentingly grim equally engrossing
3	A hallmark film increasingly important film industry worth look
3	The Last Kiss probably achieve popularity My Big Fat Greek Wedding provocative central wedding sequence far impact
3	If like blood guts crazy beasts stalking men guns likely enjoy monster
3	The difference Cho comics confidence material merited
3	Sad accurately reflects rage alienation fuels self destructiveness young people
3	There strong directorial stamp frame stylish film able visualize schizophrenia confident step look sick character sane eye
4	Anyone passion cinema sex soon possible
3	Seeks transcend genre curiously stylized quasi Shakespearean portrait pure misogynist evil
3	Mordantly funny intimately knowing
3	What makes movie special utter sincerity
3	Fast funny action cartoon suspenseful older kids scary school age crowd
3	One rare films come flawless amounts acting direction story pace
4	The AAA action XXX blast adrenalin rated EEE excitement
3	And Vin Diesel man
3	Earnest unsubtle Hollywood predictable Green Dragon deeply moving effort human face travail thousands Vietnamese
4	An ambitious movie like Shiner organizing big fight pulls effects ones n't come
2	Nair writer Laura Cahill dare build movie flawed unexceptional women emerging fine character study short plot rich tiny revelations real life
3	The film unhurried pace actually strengths
3	Entirely appropriately tale unfolds like lazy summer afternoon concludes crisp clarity fall dawn
4	Despite floating narrative remarkably accessible haunting film
4	Vibrantly colored beautifully designed Metropolis feast eyes
4	Sweetly sexy funny touching
1	Dark Water n't complete wash pun intended watched Ringu ultimately comes pale successor
2	Is truth stranger fiction
2	In screenwriter Charlie Kaufman world truth fiction equally strange taking
3	For decades ve marveled Disney rendering water snow flames shadows hand drawn animated world
3	Prepare marvel
4	A witty low key romantic comedy
3	More good great Freeman Judd work
3	If looking smart nuanced look de Sade happened Picpus Sade film
3	Could crisper punchier likely audiences like movies demand hankies
3	Together writer director Danny Verete tales comprise powerful reasonably fulfilling gestalt
4	Bursting constraints source adapted television movie actually looks belongs big screen
3	Its spectacular coastal setting distracts slightly eccentric good naturedly aimless story
1	In words sports drama character study
3	Yet makes heart lacks outright newness
3	Plus like I mentioned Robert Duvall
2	C'mon
3	This story determined woman courage find husband war zone offers winning performances effecting moments
4	Like Shrek Spirit visual imagination reminds animation perfect medium children way allows mind enter accept world
4	A modestly profoundly moving documentary
1	It irritates saddens Martin Lawrence latest vehicle explode obnoxiously 2,500 screens Bubba Ho Tep clearly evident quality end languishing shelf
3	Not ambitious comic escapade works Coppola sister Sofia real filmmaker
2	It genes
4	The performers spot hard conceive roles
3	This slight premise works ideal casting masterful British actor Ian Holm aged Napoleon
4	Hashiguchi covers territory wit originality suggesting fourth feature released U.S. major director emerging world cinema
3	Although film boils lightweight story matchmaking characters Italian Beginners worth journey
3	The dragons real stars Reign Fire wo n't disappointed
4	Kudos enchanting film year
3	It works thrills pop frequently dispatching cast imaginative gory
2	Colorful deceptively buoyant suddenly pulls rug Burkinabe filmmaker Dani Kouyate reworking folk story roots 7th century oral traditions pointed political allegory
4	It powerful flawed movie guaranteed lump throat reaffirming Washington possibly best actor working movies today
3	Director Paul Cox unorthodox abstract approach visualizing Nijinsky diaries stimulating demanding
2	For 95 hilarious minutes Cho riffs diciness colonics straight versus gay personal ads men act periods perils certain outré sexual practice
3	Most things original Men Black pleasure
4	Mostly honest somber picture reveals slowly intelligently artfully
3	Best enjoyed work fiction inspired real life events
1	Those seeking definitive account Eisenstein life better
4	Westbrook makes wonderful subject camera
3	A film flawed brilliant equal measure
3	Even Invincible career peak The Pianist Roman Polanski demonstrates Werner Herzog leave sense wonder diverse marvelously twisted shapes history taken
1	Ultimately repellent fully endear American art house audiences notable stylistic austerity forcefulness
3	Hardly film comes day
4	A wild ride boarders Venice Beach deserved co winner Audience Award documentaries Sundance Film Festival
2	The film missteps come script insistence providing deep emotional motivation Abagnale antics
3	A sweet tender sermon 12-year old Welsh boy curious God girls learns believing matter
3	film belongs marvelous Verdu sexy slip earth mother mourns tragedies private embraces life public
4	More intimate spectacular E.T. carried wow factors funny moving yarn holds decades
3	For movie proclaim truth love struck somebodies permits time space convince
3	If burnt It Wonderful Life marathons bored A Christmas Carol movie looking
2	It depends flatulence gags fit holiday concept
3	Moonlight Mile n't distance cast impressive life broken characters trying way tragedy
2	It indelible epic American story families black white facing change inner outer lives
3	Not written Sexy Beast gloriously flippant Lock Stock Two Smoking Barrels stylish moody exceptionally acted
4	Quite simply joy watch especially listen
2	A flawed film admirable tries immerse world artistic abandon political madness nearly succeeds
3	The filmmakers wisely decided let Crocodile Hunter Steve Irwin best fashion story
3	A winning wildly fascinating work
1	We distinct impression franchise drawing close
3	Worth catching Griffiths warm winning central performance
2	The tone errs shrill tempered soft southern gentility speaks beauty grace closet skeletons
4	An interesting psychological game cat mouse dimensional characters believable performances add satisfying crime drama
3	A meatier deeper beginning and/or ending easily tipped film A range strong B
4	I love robust middle picture
3	The power Shanghai Ghetto documentary Dana Janklowicz Mann Amir Mann rests voices men women 70s lived 1940s
3	Maintains interest end leaves lingering animated thoughts
3	There beautiful aching sadness
1	Paul Cox needed
2	It decide need
1	If Divine Secrets Ya Ya Sisterhood suffers ploddingly melodramatic structure comes life performances
2	If ignore cliches concentrate City Sea interpersonal drama ai n't half bad
4	There n't films simultaneously funny offbeat heartwarming thick shmear goo Elling manages making year enjoyable releases
3	Reign Fire hardly original fantasy film Road Warrior owes enormous debts Aliens previous dragon drama barely makes entertaining
3	An earnest roughshod document serves workable primer region recent history terrific 10th grade learning tool
2	Samuel Beckett applied Iranian voting process
4	The Bard black comedy Willie loved
3	Another trumpet blast New Mexican Cinema bornin
0	film considered approach subject matter calm thoughtful agitprop thinness characterizations makes failure straight drama
3	Tadpole appealing movies appalling downright creepy subject teenage boy love stepmother
4	This story zings way originality humour pathos
1	As underwater ghost stories Below casts spooky net Atlantic Ocean spits grizzled charred northwest Bermuda Triangle
2	It challenging film narratively cohesive
3	Trapped wo n't score points political correctness cause parents sleepless hours sign effectiveness
3	A rock solid gangster movie fair suspense intriguing characters bizarre bank robberies plus heavy dose father son dynamics
3	It incredible number stories Holocaust generated
3	Just think possible angle exhausted documentarians new film emerges remarkable shockingly little known perspective
3	As 1950s sci fi movies Signs tribute Shyamalan gifts watching skies project
3	There conversion effort writing genuinely witty stars appealing probably good shot Hollywood career want
4	Like skillful fisher director uses act reel audience poignancy hooks completely
3	A film contemporary political resonance illustrated winning family story
4	Kids delighted fast funny touching story
4	Parents find goes quickly funniest jokes movie year including intended adults
4	An unsettling memorable cinematic experience predecessors proud
2	Maid Manhattan look appealing fourth viewing road But high concept vehicle bright stars moment rise fans lofty expectations movie passes inspection
4	Much All About Lily Chou Chou mesmerizing plaintiveness weep
4	Ferrara strongest touching movie recent years
4	Spielberg real masterpiece deserved hearts won wins 20 years later
1	The screenwriters dig deeper time toss logic science essentially Dungeons Dragons fantasy modern military weaponry
2	More simply portrait early extreme sports peek 1970s skateboard revolution skateboard film social anthropology
4	What I saw I enjoyed
3	The level acting elevates material pat inspirational status gives sturdiness solidity ve long associated Washington actor
3	A deft delightful mix sulky teen drama overcoming obstacles sports movie triumph
3	Daringly perceptive taut piercing feisty Biggie Tupac undeniably subversive involving bold presentation
3	Delivers fair share saucy hilarity
3	A fairly enjoyable mixture Longest Yard 1999 Guy Ritchie caper Lock Stock Two Smoking Barrels
3	Happily things immune folly changing taste attitude
3	For proof cinematic look 20th anniversary edition film Spielberg calls retrospectively personal work
4	Hugely entertaining start finish featuring fall grace leaves shockwaves gratify suspected Hollywood overrun corrupt hedonistic weasels
3	It like having real film Nijinsky better eponymous 1980 biopic soap places mysteries lingered
3	It probably worth catching solely visual merits
1	If story match
2	Like great documentaries goes truth Ford administration complicity tearing orphans mothers stumbles compelling
2	Bond save latest eccentric super wealthy megalomaniac bent world domination destruction
2	The half bursts goofy energy previous Disney films minutes
1	It diverting nonsense
3	An old fashioned scary movie relies lingering terror punctuated sudden shocks constant bloodshed punctuated flying guts
3	For wit hoopla Festival In Cannes offers rare insight structure relationships
4	What makes How I Killed My Father compelling terrific performances Fontaine willingness wander dark areas parent child relationships flinching
2	Renner
2	s face chillingly unemotive communicates great deal performance
3	See performance
4	kind entertainment parents love kids
4	It fine focused piece work reopens interesting controversy succumbs sensationalism
4	Its engaging simplicity driven appealing leads
4	Swimming young woman face casting actress face projects woman doubts yearnings succeeds
2	A respectable venture terms lacking broader vision seen certain Trek films cross mainstream audience
3	It weird wonderful necessarily kids
3	An elegant film surprising twists intermingling naiveté sophistication
3	Blessed fine nuanced lead performances
2	While making melodrama filmmaker cuts natural grain producing work interested asking questions answering
4	As girl meets girl romantic comedy Kissing Jessica Steinis quirky charming hilarious
1	Yet genre busting film hyped plays safe
1	You n't need know Ice T Cool J realize far shootings concerned rotten state California
4	Turturro fabulously funny sneaky butler excels art impossible disappearing reappearing acts
2	Meant Star Wars fans
2	It good time
4	From deceptively simple premise deeply moving French drama develops startling story works detailed personal portrait frightening examination modern times
4	Simply eloquently articulates tangled feelings particular New Yorkers deeply touched unprecedented tragedy
4	Provides moving revelatory footnote Holocaust
4	Terrific performances great look funny
3	A little uneven cat meow good purr
4	It compelling horrifying story The Laramie Project worthwhile reminding sort thing fact happen America
3	I like
3	There freedom watching stunts crude fast paced insane
4	That rare documentary incorporates human experience drama conflict tears surprise transcends normal divisions fiction nonfiction film
4	That rare movie works number levels film magic whimsy children heartfelt romance teenagers compelling argument death pro con adults
3	It degrading strangely liberating people working hard leading lives sexy intrigue revealed dispassionate Gantz brothers ordinary pasty lumpen
3	A sharp quick documentary funny pithy illuminating era theatrical comedy past n't
4	The film solid job slowly steadily building climactic burst violence
3	Fred Schepisi tale Englishmen facing prospect mortality views youthful affluence lost ideal starting point
2	The directive protect code costs begins blur importance man code merge
4	Overall Cletis Tout winning comedy excites imagination tickles funny bone
4	Easily best exciting movies year
3	The script manages rare trick refreshingly different reassuringly familiar
3	An engaging formulaic sports drama carries charge genuine excitement
4	Insomnia year best films Pacino gives daring complicated performances
4	Like Vardalos Corbett play roles vibrant charm film directed Joel Zwick heartfelt hilarious ways n't fake
3	I n't know Frailty turn Bill Paxton A list director rest contentedly knowledge damn fine horror movie
3	Despite flaws Belinsky able create engaging story keeps guessing turn
2	Each punch seen prison bars fights struggle man vs. man Brother Man vs. The Man
3	The evocative imagery gentle lapping rhythms film infectious gets skin draws long plot kicks gear
4	Like best Godard movies visually ravishing penetrating impenetrable
3	Horns Halos benefits serendipity reminds responsibility question told truth
3	Has immediacy intimacy sucks dares believe true
3	It treats Ana journey honesty tragically rare depiction young women film
3	Captivates shows excess business pleasure allowing find small human moments leaving grand whimper
4	A refreshingly realistic affectation free coming age tale
3	How good film depends believe shocking conclusion plunge
3	Great fun sports aficionados ordinary louts idea exercise climbing steps stadium seat megaplex
4	Features affecting depictions love affair committed film
1	To honestly address flaws inherent medical aid available American workers balanced fair portrayal sides needed
4	One best movies year
3	The usual movie rah rah pleasantly predictably delivered low key style director Michael Apted writer Tom Stoppard
3	A superlative B movie funny sexy rousing
3	Those prone indignation need apply susceptible blue hilarity step right
3	Like Mike n't going box office money makes Michael Jordan jealous cute moments funny scenes hits target audience young Bow Wow fans net
4	Dong makes valiant effort understand point view good job Family Fundamentals gets riled
3	The trick watching Godard catch pitch poetics savor pleasure sounds images ponder historical philosophical ethical issues intersect
3	At best occurs Michael Moore Bowling Columbine rekindles muckraking soul searching spirit Are sick society
2	journalism 1960s
3	A modestly surprising movie
3	A headline fresh thriller set orthodox Jews West Bank Joseph Cedar Time Of Favor manages find compelling dramatic means addressing complex situation compromising complexity
3	There spontaneity The Chateau sense light heartedness makes attractive
4	The Tunisian film I seen probably good hearted sensual entertainment I m likely year
3	Like good romance Son Bride proves late learn
4	Kline utterly convincing deeply appealing noble teacher embraces strict moral code flawed human n't live
3	The film exactly assured execution notable sheer audacity openness
3	A thoroughly enjoyable heartfelt coming age comedy
2	Feeling like dope rarely fun Nine Queens
3	Leigh makes lives count
3	And allows gawky actor like Spall easily comic relief film reveal impressively delicate range
4	A lot fun undeniable energy sparked actresses 50s working peak powers
4	Promises film truly deserving Oscar nomination
3	What bubbles John C. Walsh Pipe Dream distinct welcome sense watching intelligent people making movie actually want watch
2	If Reno left liberal political spectrum tough funny chaotic n't subversive nit picky hypocrisies time
3	Beautiful angry sad curious sick poetry Marquis de Sade gone pastel landscapes
4	Ms. Hutchins talented charismatic care Zelda ultimate fate
4	Monte Cristo smartly emphasizes wrought story omits needless chase scenes swordfights revenge unfolds
4	A mesmerizing cinematic poem frame
3	It clever thriller unexpected twists interest
3	An undeniably moving film experience ultimately makes worth recommendation
3	Nicole Kidman evolved star superstar time past year means Birthday Girl kind quirkily appealing minor movie
2	Vividly conveys shadow 30-year friendship English women
1	The story nice twists ending story little tired
2	The performances solid merely lacks originality great movie
3	Manages intended audience children placing parents coma like state
2	When think ve figured Bielinsky great game trouble He con mark
4	A strong act absolutely inescapably gorgeous skyscraper trapeze motion amazing Spider Man
4	Driven fantastic dual performance Ian Holm film funny insightfully human delightful lark history buffs
3	A piece urban satire
3	It sweet Cinderella story Pretty Woman wanted
3	It think twice going inside trailer park drive past chiefly inspires drive little faster
3	What n't film impressionable kid n't stand hear
3	What saves makes better video game based flicks film acknowledges upfront plot makes sense lack linearity point emotional moral departure protagonist Alice
3	A deeply felt vividly detailed story newcomers strange new world
3	It visual delight decent popcorn adventure long n't try look deep story
4	It feel good movie actually feel good
3	A experience love story murder mystery expands meditation deep deceptions innocence
3	The Powerpuff Girls arrive big screen super powers super simple animation super dooper adorability intact
2	Raimi matured bit Spider Man plain white toast comic book films
4	A new film Bill Plympton animation master welcome
0	A devastating indictment unbridled greed materalism
3	What makes film special refreshingly unhibited enthusiasm people spite clearly evident poverty hardship bring music
1	The film kind hard cold effect
3	The gags stitch
4	The asylum material gripping scenes Jia family
2	A bonanza wacky sight gags outlandish color schemes corny visual puns appreciated equally abstract Frank Tashlin comedy playful recapitulation artist career
3	One n't deny seriousness quality
4	Good performances realistic non exploitive approach Paid Full worth seeing
2	This engrossing characteristically complex Tom Clancy thriller shifty manner addresses current terrorism anxieties sidesteps time
4	Ryan Gosling word brilliant conflicted Daniel
3	manages escape shackles clichés best espionage picture come weeks
3	Much The Lady Duke quiet decisive moments members cultural elite determine proceed world implodes
4	Takes simple premise carries unexpected heights
4	With respites Marshall keeps energy humming edits unlike Moulin Rouge crisp purposeful overdoing
3	Its metaphors opaque avoid didacticism film succeeds emotionally accessible mystical work
3	Provides satisfactory overview bizarre world extreme athletes daredevils express views
3	Inventive fun intoxicatingly sexy violent self indulgent maddening
3	Comedian like subjects delivers goods audiences fun frills ride
4	A naturally funny film Home Movie makes crave Chris Smith movie
3	Pipe Dream charms
4	The leads natural lovely pace serene humor wry sprightly
3	Those want jolted gourd drop run Ichi
3	enthusiastically invokes percussion rhythm brass soul sense fierce competition helps great marching bands half fun college football games
3	Sheds light subject familiar makes care music heard
3	Despite film bizarre developments Hoffman keeps riveted painful nuance unexpected flashes dark comedy character gripping humanity
1	To root psychology film require sessions couch Dr. Freud
4	Great moviemaking slap happy mood
4	Viveka Seldahl Sven Wollter touch core film forget forget
3	The magic original running time ace Japanimator Hayao Miyazaki Spirited Away survives intact BV voiced version
3	From dull surreal ache mortal awareness emerges radiant character portrait
4	Captures raw comic energy flamboyant female comics
2	It particularly subtle However manages build terrifying obvious conclusion
3	The auteur ear way fears slights telegraphed blithe exchanges gives film lingering tug
4	Bolstered exceptional performances clear eyed economics dealing pathology ghetto fabulousness
4	This enthralling documentary playful haunting depth portrait iconoclastic artist fundamentally unknowable closest friends
3	Some remarkable achival film Shanghai places served Jews escaped Holocaust
3	In movie surprises biggest Secret Ballot comedy gentle biting
4	The urban landscapes detailed signs kiosks color palette lots somber blues pinks dreamy evocative
3	A manically generous Christmas vaudeville
2	Tony Gayton script n't n't seen director D.J. Caruso grimy visual veneer Kilmer absorbing performance increase gravitational pull considerably
3	A psychic journey deep fabric Iranian life
4	It smartly directed grown film ideas
2	While puerile men dominate story women shine
3	Unlike lots Hollywood fluff layered developed characters surprises
1	For film advertised comedy Sweet Home Alabama n't funny hoped
1	For film advertised comedy Sweet Home Alabama n't funny hoped
3	Vera created provocative absorbing drama reveals curse self hatred instilled rigid social mores
3	A French film home flavor
2	Depending reaction movie able look red felt Sharpie pen disgust thrill giggles
3	While Bollywood Hollywood undoubtedly provide keenest pleasures familiar Bombay musicals plenty like n't
2	There times wish movie worked little harder conceal contrivances Brown Sugar turns sweet enjoyable fantasy
3	Fontaine masterfully creates portrait strong men conflict inextricably entwined family history seeing liking sees
3	As Janice Eileen Walsh engaging wide eyed actress teeth little big mouth infuses movie slender glinting charm
3	Sure contrived predictable performances tuned film comes winningly solid want
2	Dong shows intolerance power deform families tear apart
3	The Chateau belongs Rudd portrait therapy dependent flakeball spouting French malapropisms nonstop hoot
3	The cast collectively successful example lovable loser protagonist shows deft comic timing
4	It trusts story sets tell
3	I n't recommend film
3	As good old fashioned adventure kids Spirit Stallion Cimarron winner
3	An effective portrait life stasis power inertia arrest development dead end existence
3	Succeeds evocation subculture
3	interesting slice history
3	Me lika da accents good I thoroughly enjoyed love story
3	Scott Baio turning delightful work indie projects
3	It experience understanding unique culture presented universal appeal
3	What surprising holds era computer generated images norm
4	Brings biggest names Japanese anime impressive results
3	Wonder hope magic escape heart boy right movie comes especially begins Star Wars
3	A flick infantilized culture n't entirely infantile
4	An exceptionally acted quietly affecting cop drama
4	Sensual funny end touching
3	Angel presents events partly perspective Aurelie Christelle infuses film sensibility particularly nightmarish fairytale
3	Who needs mind bending drugs final qatsi trilogy directed Godfrey Reggio music Philip Glass
3	A smarter funnier version old Police Academy flicks
4	Proof filmmakers follow books n't wrong
4	Better effects better acting hilarious Kenneth Branagh
4	An excellent sequel
4	Both grand tour 300 years Russian cultural identity stunning technical achievement
2	Just families interact surprise
2	Proves movie formulas n't need messing like big bug movie
4	A surprisingly funny movie
3	This new movie version Alexandre Dumas classic stuff high romance brought considerable wit
3	Like Egoyan work Ararat fiercely intelligent uncommonly ambitious
3	If big musical number like Praise Lord He God Second Chances n't enjoyable choice younger kids
